59,0.305192,0.550678,0.685444,0.362536,-0.138485,0.245486,0.380252,0.0573438,-0.443677,0.134766,-0.188142,-0.689163,-0.322908,-0.823929,-0.501021,12,1,
351,0.0587372,-0.00821952,-0.0150404,-0.365265,-0.838681,-0.0669567,-0.0737776,-0.424002,-0.897418,-0.00682091,-0.357045,-0.830461,-0.350224,-0.823641,-0.473416,6,7,
351,-0.0339879,-0.169695,-0.179308,-0.427066,-0.800034,-0.135707,-0.14532,-0.393078,-0.766047,-0.00961281,-0.257371,-0.63034,-0.247759,-0.620727,-0.372968,12,7,
351,0.0728971,0.0308792,0.0546943,-0.128719,-0.453115,-0.0420179,-0.0182028,-0.201616,-0.526012,0.0238151,-0.159598,-0.483994,-0.183413,-0.507809,-0.324395,14,7,
909,0.0750817,0.032311,0.0571983,-0.273153,-0.770198,-0.0427707,-0.0178834,-0.348234,-0.845279,0.0248873,-0.305464,-0.802509,-0.330351,-0.827396,-0.497045,1,7,
909,0.0309167,-0.0797917,-0.0602595,-0.294305,-0.665108,-0.110708,-0.0911762,-0.325222,-0.696024,0.0195322,-0.214514,-0.585316,-0.234046,-0.604848,-0.370802,12,7,
918,0.152299,0.193832,0.246852,-0.0903409,-0.538348,0.0415329,0.0945525,-0.24264,-0.690648,0.0530196,-0.284173,-0.732181,-0.337193,-0.7852,-0.448008,5,7,
918,0.035041,-0.0805666,-0.0756884,-0.42758,-0.879214,-0.115608,-0.110729,-0.462621,-0.914255,0.00487818,-0.347013,-0.798647,-0.351892,-0.803525,-0.451633,10,7,
921,0.00470787,-0.159203,-0.171569,-0.488279,-0.914599,-0.163911,-0.176277,-0.492987,-0.919307,-0.012366,-0.329076,-0.755396,-0.31671,-0.74303,-0.42632,7,7,
921,0.133616,0.105416,0.146948,-0.123775,-0.531254,-0.0281998,0.0133321,-0.25739,-0.66487,0.0415318,-0.229191,-0.63667,-0.270722,-0.678202,-0.407479,10,7,
58,0.20467,0.29045,0.37525,0.14294,-0.2337,0.085777,0.17058,-0.061733,-0.43837,0.084805,-0.14751,-0.52415,-0.23231,-0.60895,-0.37664,4,8,
59,0.215418,0.315736,0.377648,0.24151,-0.0714853,0.100317,0.16223,0.0260921,-0.286904,0.0619125,-0.0742252,-0.387221,-0.136138,-0.449133,-0.312996,1,8,
59,0.22735,0.31607,0.384392,0.0840609,-0.36096,0.0887204,0.157042,-0.143289,-0.58831,0.068322,-0.23201,-0.677031,-0.300332,-0.745353,-0.445021,11,8,
60,0.20981,0.3054,0.38752,0.10306,-0.32888,0.095591,0.17771,-0.10675,-0.53869,0.082117,-0.20234,-0.63428,-0.28446,-0.7164,-0.43194,1,8,
61,0.20025,0.2845,0.3697,0.14075,-0.26695,0.084251,0.16945,-0.059502,-0.4672,0.085196,-0.14375,-0.55145,-0.22895,-0.63665,-0.4077,8,8,
62,0.221096,0.322327,0.401036,0.181505,-0.191806,0.101232,0.17994,-0.0395911,-0.412902,0.0787084,-0.140823,-0.514134,-0.219531,-0.592842,-0.373311,13,8,
63,0.139449,0.176255,0.259657,0.0669253,-0.279555,0.0368058,0.120208,-0.0725235,-0.419004,0.0834022,-0.109329,-0.455809,-0.192731,-0.539212,-0.34648,5,8,
63,0.192613,0.30987,0.414505,0.123804,-0.322419,0.117257,0.221892,-0.0688091,-0.515032,0.104635,-0.186066,-0.632289,-0.290701,-0.736924,-0.446223,9,8,
64,0.157413,0.185886,0.247396,0.0166625,-0.349171,0.0284733,0.0899839,-0.14075,-0.506583,0.0615106,-0.169223,-0.535057,-0.230734,-0.596567,-0.365833,6,8,
64,0.245008,0.390285,0.487272,0.209501,-0.225264,0.145277,0.242264,-0.0355074,-0.470273,0.0969868,-0.180784,-0.61555,-0.277771,-0.712536,-0.434765,11,8,
88,0.18509,0.253097,0.320058,0.0483775,-0.344486,0.0680064,0.134968,-0.136713,-0.529576,0.0669611,-0.204719,-0.597582,-0.271681,-0.664544,-0.392863,2,8,
89,0.18868,0.27087,0.35989,0.10836,-0.29093,0.082188,0.17121,-0.080315,-0.4796,0.089027,-0.1625,-0.56179,-0.25153,-0.65082,-0.39929,8,8,
162,0.207556,0.309843,0.387487,0.200163,-0.123353,0.102287,0.179931,-0.00739266,-0.330909,0.077644,-0.109679,-0.433196,-0.187323,-0.51084,-0.323517,2,8,
162,0.175611,0.230698,0.276431,-0.0372048,-0.458686,0.0550871,0.10082,-0.212816,-0.634296,0.0457327,-0.267903,-0.689384,-0.313635,-0.735116,-0.421481,15,8,
163,0.1923,0.27528,0.3451,0.10711,-0.25817,0.082975,0.1528,-0.085196,-0.45047,0.069825,-0.16817,-0.53345,-0.238,-0.60327,-0.36528,2,8,
212,0.243742,0.400298,0.514298,0.245537,-0.195682,0.156556,0.270556,0.00179459,-0.439424,0.114,-0.154761,-0.59598,-0.268761,-0.70998,-0.441219,2,8,
212,0.181992,0.249943,0.332081,0.11355,-0.241976,0.0679515,0.15009,-0.0684412,-0.423968,0.0821382,-0.136393,-0.49192,-0.218531,-0.574058,-0.355527,6,8,
213,0.198847,0.302,0.38601,0.0742358,-0.383857,0.103153,0.187162,-0.124612,-0.582704,0.0840097,-0.227764,-0.685857,-0.311774,-0.769866,-0.458092,7,8,
213,0.170239,0.220261,0.295753,0.0675399,-0.325026,0.0500219,0.125514,-0.102699,-0.495266,0.0754921,-0.152721,-0.545288,-0.228213,-0.62078,-0.392566,11,8,
213,0.237048,0.375743,0.466903,0.314676,-0.0417211,0.138695,0.229855,0.0776285,-0.278769,0.0911602,-0.0610663,-0.417464,-0.152226,-0.508624,-0.356397,12,8,
214,0.19936,0.30722,0.39572,0.10201,-0.33251,0.10786,0.19637,-0.097352,-0.53187,0.088508,-0.20521,-0.63973,-0.29372,-0.72824,-0.43452,5,8,
219,0.214677,0.334558,0.428487,0.204019,-0.183951,0.11988,0.213809,-0.0106585,-0.398629,0.093929,-0.130539,-0.518509,-0.224468,-0.612438,-0.38797,5,8,
221,0.210305,0.340328,0.441283,0.218896,-0.16595,0.130023,0.230978,0.00859094,-0.376255,0.100955,-0.121432,-0.506279,-0.222387,-0.607233,-0.384846,11,8,
292,0.18487,0.28579,0.38681,0.15105,-0.22856,0.10091,0.20194,-0.033825,-0.41344,0.10103,-0.13474,-0.51435,-0.23576,-0.61537,-0.37961,6,8,
294,0.20227,0.32036,0.42372,0.24033,-0.091563,0.1181,0.22145,0.038065,-0.29383,0.10336,-0.080031,-0.41192,-0.18339,-0.51528,-0.33189,2,8,
294,0.23724,0.4004,0.49706,0.18291,-0.24499,0.16316,0.25982,-0.054322,-0.48222,0.096659,-0.21748,-0.64538,-0.31414,-0.74204,-0.4279,7,8,
345,0.181109,0.261236,0.328063,0.126244,-0.182501,0.0801268,0.146954,-0.0548655,-0.36361,0.0668268,-0.134992,-0.443737,-0.201819,-0.510564,-0.308745,7,8,
345,0.184465,0.256783,0.296572,-0.0151241,-0.423179,0.0723183,0.112107,-0.199589,-0.607643,0.0397891,-0.271907,-0.679962,-0.311696,-0.719751,-0.408055,12,8,
348,0.175193,0.267266,0.347959,0.122409,-0.243975,0.092073,0.172766,-0.0527848,-0.419168,0.080693,-0.144858,-0.511241,-0.225551,-0.591934,-0.366383,11,8,
351,0.169287,0.254942,0.328568,0.106527,-0.26192,0.085655,0.159281,-0.0627595,-0.431207,0.0736264,-0.148415,-0.516862,-0.222041,-0.590488,-0.368447,7,8,
351,0.16633,0.238833,0.293087,0.182484,-0.0705462,0.0725038,0.126758,0.016154,-0.236876,0.0542538,-0.0563498,-0.30938,-0.110604,-0.363633,-0.25303,17,8,
909,0.176124,0.245122,0.318113,0.0445539,-0.40487,0.0689982,0.141989,-0.13157,-0.580994,0.0729905,-0.200568,-0.649993,-0.273559,-0.722983,-0.449424,5,8,
909,0.208538,0.3164,0.401379,0.245,-0.110555,0.107862,0.19284,0.0364618,-0.319093,0.0849783,-0.0714003,-0.426956,-0.156379,-0.511934,-0.355555,16,8,
918,0.219485,0.366399,0.486126,0.247594,-0.15872,0.146914,0.266641,0.0281085,-0.378206,0.119728,-0.118805,-0.525119,-0.238533,-0.644847,-0.406314,3,8,
921,0.215189,0.334149,0.413009,0.261121,-0.0672744,0.118959,0.197819,0.0459319,-0.282464,0.0788602,-0.0730273,-0.401423,-0.151888,-0.480283,-0.328396,5,8,
921,0.230652,0.340254,0.415358,0.12992,-0.298847,0.109602,0.184706,-0.100732,-0.529499,0.0751041,-0.210334,-0.639101,-0.285438,-0.714205,-0.428767,14,8,
58,0.29973,0.38649,0.33032,-0.2053,-0.71134,0.086762,0.030592,-0.50503,-1.0111,-0.05617,-0.59179,-1.0978,-0.53562,-1.0417,-0.50604,2,9,
59,0.161663,0.130035,0.127506,-0.287952,-0.776158,-0.0316281,-0.0341567,-0.449615,-0.937821,-0.00252857,-0.417986,-0.906193,-0.415458,-0.903664,-0.488207,4,9,
60,0.27399,0.36855,0.31083,-0.21769,-0.70444,0.094561,0.03684,-0.49169,-0.97844,-0.057721,-0.58625,-1.073,-0.52852,-1.0153,-0.48675,2,9,
61,0.14552,0.075057,0.0068096,-0.47302,-0.99764,-0.070467,-0.13871,-0.61854,-1.1432,-0.068248,-0.54807,-1.0727,-0.47983,-1.0044,-0.52462,4,9,
62,0.296631,0.395103,0.356242,-0.132166,-0.687918,0.0984726,0.0596116,-0.428796,-0.984549,-0.0388611,-0.527269,-1.08302,-0.488408,-1.04416,-0.555752,4,9,
62,0.0928523,0.0155043,-0.00782235,-0.404884,-0.905404,-0.077348,-0.100675,-0.497736,-0.998256,-0.0233266,-0.420388,-0.920908,-0.397062,-0.897582,-0.50052,9,9,
63,0.170037,0.222811,0.250929,-0.172814,-0.689423,0.0527742,0.0808923,-0.342851,-0.85946,0.028118,-0.395625,-0.912234,-0.423743,-0.940352,-0.516609,13,9,
64,0.241858,0.299104,0.276771,-0.197313,-0.699013,0.0572461,0.0349133,-0.439171,-0.940871,-0.0223329,-0.496417,-0.998117,-0.474084,-0.975784,-0.5017,5,9,
88,0.237717,0.290363,0.255876,-0.195277,-0.629546,0.0526468,0.0181592,-0.432993,-0.867262,-0.0344876,-0.48564,-0.919909,-0.451152,-0.885422,-0.434269,10,9,
88,0.145586,0.0434182,-0.0561597,-0.5321,-0.986395,-0.102168,-0.201746,-0.677686,-1.13198,-0.0995779,-0.575518,-1.02981,-0.47594,-0.930235,-0.454295,11,9,
89,0.25088,0.26462,0.17533,-0.32822,-0.84359,0.01374,-0.075549,-0.57909,-1.0945,-0.08929,-0.59283,-1.1082,-0.50355,-1.0189,-0.51537,5,9,
162,0.162482,0.132744,0.0369485,-0.401018,-0.889675,-0.0297381,-0.125534,-0.563501,-1.05216,-0.0957954,-0.533762,-1.02242,-0.437967,-0.926624,-0.488657,5,9,
163,0.22767,0.24551,0.14722,-0.34752,-0.85031,0.017836,-0.080457,-0.57519,-1.078,-0.098293,-0.59303,-1.0958,-0.49473,-0.99753,-0.50279,6,9,
213,0.199885,0.260377,0.272484,-0.143015,-0.631867,0.0604923,0.072599,-0.3429,-0.831752,0.0121067,-0.403392,-0.892245,-0.415499,-0.904351,-0.488852,2,9,
214,0.25137,0.33279,0.31477,-0.17921,-0.72569,0.081415,0.063399,-0.43058,-0.97706,-0.018016,-0.51199,-1.0585,-0.49398,-1.0405,-0.54648,8,9,
219,0.177943,0.162577,0.0911667,-0.389041,-0.913137,-0.015366,-0.0867766,-0.566985,-1.09108,-0.0714106,-0.551619,-1.07571,-0.480208,-1.0043,-0.524095,8,9,
221,0.197491,0.259272,0.288742,-0.130401,-0.64203,0.061781,0.0912512,-0.327892,-0.839521,0.0294702,-0.389673,-0.901302,-0.419143,-0.930772,-0.511629,3,9,
292,0.26675,0.37751,0.35656,-0.15294,-0.69632,0.11076,0.089812,-0.41969,-0.96307,-0.020947,-0.53045,-1.0738,-0.50951,-1.0529,-0.54337,2,9,
294,0.21162,0.27197,0.25947,-0.17106,-0.64754,0.060352,0.047855,-0.38268,-0.85916,-0.012497,-0.44303,-0.91951,-0.43053,-0.90701,-0.47648,10,9,
345,0.222944,0.256875,0.186856,-0.266439,-0.726919,0.033931,-0.0360877,-0.489382,-0.949863,-0.0700188,-0.523313,-0.983794,-0.453295,-0.913775,-0.460481,6,9,
348,0.140556,0.0730053,-0.0265344,-0.467136,-0.925368,-0.0675502,-0.16709,-0.607691,-1.06592,-0.0995398,-0.540141,-0.998373,-0.440601,-0.898833,-0.458232,9,9,
348,0.250736,0.360644,0.325914,-0.123722,-0.580232,0.109909,0.0751784,-0.374457,-0.830967,-0.0347303,-0.484366,-0.940876,-0.449636,-0.906145,-0.45651,10,9,
351,0.272408,0.382489,0.327834,-0.18214,-0.708502,0.110081,0.0554264,-0.454549,-0.98091,-0.054655,-0.56463,-1.09099,-0.509975,-1.03634,-0.526361,18,9,
909,0.21532,0.311404,0.353126,-0.0620214,-0.610342,0.0960839,0.137806,-0.277342,-0.825662,0.0417218,-0.373426,-0.921746,-0.415148,-0.963468,-0.54832,7,9,
918,0.172434,0.136042,0.0622644,-0.416143,-0.911586,-0.0363914,-0.110169,-0.588576,-1.08402,-0.0737778,-0.552185,-1.04763,-0.478407,-0.97385,-0.495443,8,9,
918,0.294371,0.430782,0.409794,-0.0637876,-0.55633,0.136411,0.115423,-0.358159,-0.850702,-0.0209884,-0.49457,-0.987112,-0.473581,-0.966124,-0.492543,11,9,
921,0.15892,0.155084,0.156872,-0.21567,-0.701881,-0.0038366,-0.0020482,-0.37459,-0.860802,0.0017884,-0.370753,-0.856965,-0.372542,-0.858753,-0.486212,4,9,
921,0.224748,0.194525,0.0676944,-0.474863,-0.977731,-0.0302232,-0.157054,-0.699612,-1.20248,-0.126831,-0.669388,-1.17226,-0.542558,-1.04543,-0.502868,13,9,
58,0.3382,0.65868,0.84707,0.61525,0.17279,0.32047,0.50886,0.27705,-0.16541,0.18839,-0.043429,-0.48589,-0.23182,-0.67428,-0.44246,5,10,
59,0.356676,0.680262,0.864513,0.636171,0.17854,0.323586,0.507837,0.279495,-0.178136,0.184251,-0.0440909,-0.501722,-0.228342,-0.685973,-0.457631,7,10,
60,0.31573,0.59743,0.76886,0.535,0.084539,0.2817,0.45313,0.21927,-0.23119,0.17143,-0.062426,-0.51289,-0.23386,-0.68433,-0.45047,8,10,
61,0.34448,0.65029,0.83474,0.58729,0.11705,0.30581,0.49026,0.2428,-0.22743,0.18444,-0.06301,-0.53325,-0.24745,-0.71769,-0.47024,7,10,
62,0.332607,0.638005,0.802758,0.516713,0.00265848,0.305397,0.470151,0.184106,-0.329949,0.164753,-0.121292,-0.635346,-0.286045,-0.800099,-0.514055,7,10,
62,0.325338,0.602218,0.770827,0.580434,0.170705,0.27688,0.44549,0.255097,-0.154633,0.16861,-0.0217835,-0.431513,-0.190393,-0.600123,-0.409729,11,10,
63,0.335962,0.636256,0.820562,0.582953,0.138201,0.300293,0.4846,0.24699,-0.197761,0.184306,-0.0533032,-0.498055,-0.23761,-0.682361,-0.444751,7,10,
64,0.335188,0.609273,0.784147,0.577007,0.167907,0.274086,0.448959,0.241819,-0.167281,0.174873,-0.0322661,-0.441367,-0.20714,-0.61624,-0.409101,4,10,
88,0.311992,0.589504,0.755427,0.497706,0.050408,0.277512,0.443435,0.185713,-0.261584,0.165923,-0.0917983,-0.539096,-0.257722,-0.705019,-0.447298,6,10,
89,0.31721,0.60911,0.78406,0.54774,0.10244,0.2919,0.46685,0.23052,-0.21477,0.17495,-0.061375,-0.50667,-0.23633,-0.68162,-0.44529,6,10,
162,0.349232,0.648122,0.8256,0.608046,0.190099,0.29889,0.476368,0.258814,-0.159133,0.177478,-0.040076,-0.458022,-0.217554,-0.6355,-0.417946,13,10,
163,0.32429,0.59804,0.75593,0.51166,0.069771,0.27375,0.43164,0.18737,-0.25452,0.15789,-0.086381,-0.52827,-0.24427,-0.68616,-0.44189,9,10,
212,0.326643,0.600908,0.765316,0.52103,0.0715963,0.274265,0.438673,0.194387,-0.255047,0.164408,-0.0798776,-0.529312,-0.244286,-0.69372,-0.449434,11,10,
213,0.328458,0.62409,0.796936,0.556789,0.114616,0.295632,0.468478,0.228331,-0.213842,0.172846,-0.0673015,-0.509474,-0.240147,-0.682319,-0.442172,9,10,
214,0.32129,0.62955,0.80787,0.53799,0.0618,0.30826,0.48657,0.21669,-0.25949,0.17831,-0.091564,-0.56775,-0.26988,-0.74607,-0.47619,4,10,
219,0.32196,0.587722,0.750988,0.588127,0.196264,0.265763,0.429029,0.266167,-0.125696,0.163266,0.000404635,-0.391458,-0.162862,-0.554724,-0.391863,6,10,
221,0.325492,0.603906,0.770011,0.531909,0.0813572,0.278415,0.444519,0.206417,-0.244135,0.166104,-0.0719974,-0.522549,-0.238102,-0.688654,-0.450552,9,10,
292,0.3023,0.57578,0.76084,0.53826,0.10725,0.27348,0.45854,0.23595,-0.19505,0.18506,-0.037525,-0.46853,-0.22258,-0.65359,-0.431,1,10,
294,0.29732,0.5546,0.7193,0.49404,0.089875,0.25728,0.42198,0.19672,-0.20745,0.1647,-0.060563,-0.46473,-0.22526,-0.62943,-0.40417,4,10,
351,0.323606,0.590316,0.749801,0.581697,0.184776,0.26671,0.426194,0.258091,-0.138831,0.159484,-0.00861884,-0.405541,-0.168103,-0.565025,-0.396922,4,10,
909,0.32263,0.593621,0.761979,0.559484,0.113002,0.270992,0.439349,0.236854,-0.209628,0.168357,-0.0341377,-0.480619,-0.202495,-0.648977,-0.446482,14,10,
918,0.342189,0.661175,0.859,0.611852,0.141129,0.318987,0.516811,0.269663,-0.20106,0.197825,-0.0493234,-0.520046,-0.247148,-0.717871,-0.470723,12,10,
921,0.359032,0.663714,0.844407,0.63551,0.196595,0.304682,0.485375,0.276478,-0.162437,0.180693,-0.0282034,-0.467118,-0.208896,-0.647812,-0.438915,11,10,
